user107,31,3.2,20240422130353793
user107,32,0.9,20240422130353796
user107,34,3.1,20240422130353789
user107,37,1.0,20240422130353786
user107,38,4.0,20240422130353793
user107,39,2.8,20240422130353794
user107,40,2.2,20240422130353785
user107,41,4.1,20240422130353790
user107,42,1.4,20240422130353795
user107,43,1.1,20240422130353799
user107,44,3.7,20240422130353785
user107,45,4.5,20240422130353797
user107,48,3.4,20240422130353790
user107,49,3.6,20240422130353788
user107,50,3.8,20240422130353783
user108,1,4.2,20240422130353801
user108,2,0.8,20240422130353808
user108,3,4.6,20240422130353804
user108,4,2.7,20240422130353809
user108,5,3.5,20240422130353805
user108,6,3.0,20240422130353817
user108,7,0.5,20240422130353801
user108,8,1.5,20240422130353814
user108,11,4.7,20240422130353808
user108,13,1.9,20240422130353818
user108,14,0.1,20240422130353814
user108,15,0.7,20240422130353806
user108,17,3.3,20240422130353804
user108,18,4.2,20240422130353807
user108,20,5.0,20240422130353807
user108,21,0.3,20240422130353810
user108,22,1.0,20240422130353809
user108,24,4.7,20240422130353812
user108,25,0.8,20240422130353813
user108,26,3.6,20240422130353805
user108,28,4.5,20240422130353804
user108,29,2.0,20240422130353805
user108,30,0.1,20240422130353815
user108,31,0.7,20240422130353802
user108,32,1.6,20240422130353806
user108,33,1.5,20240422130353811
user108,35,0.4,20240422130353802
user108,36,0.5,20240422130353801
user108,37,0.9,20240422130353808
user108,38,1.6,20240422130353803
user108,39,2.7,20240422130353812
user108,40,4.1,20240422130353803
user108,44,1.1,20240422130353816
user108,47,2.7,20240422130353801
user108,48,1.6,20240422130353809
user108,49,4.9,20240422130353815
user108,50,1.1,20240422130353802
user109,1,1.7,20240422130353829
user109,2,1.6,20240422130353839
user109,3,0.1,20240422130353831
user109,4,4.1,20240422130353820
user109,8,4.9,20240422130353843
user109,10,1.9,20240422130353827
user109,14,5.0,20240422130353822
user109,15,0.5,20240422130353844
user109,16,1.7,20240422130353821
user109,17,3.2,20240422130353845
user109,18,0.6,20240422130353825
user109,19,4.4,20240422130353842
user109,20,1.3,20240422130353835
user109,21,4.9,20240422130353818
user109,22,1.0,20240422130353830
user109,24,4.4,20240422130353841
user109,27,3.7,20240422130353843
user109,28,4.1,20240422130353822
user109,29,3.2,20240422130353833
user109,30,4.6,20240422130353836
user109,31,3.3,20240422130353820
user109,32,2.7,20240422130353822
user109,33,0.6,20240422130353837
user109,34,4.4,20240422130353841
user109,36,4.2,20240422130353819
user109,37,2.8,20240422130353819
user109,38,4.0,20240422130353828
user109,39,4.7,20240422130353835
user109,41,3.6,20240422130353820
user109,42,2.5,20240422130353824
user109,43,1.6,20240422130353823
user109,45,2.7,20240422130353836
user109,46,2.8,20240422130353838
user109,47,1.2,20240422130353832
user109,48,0.5,20240422130353840
user109,49,0.1,20240422130353826
user109,50,0.9,20240422130353819
user11,1,2.3,20240422130353864
user11,2,5.0,20240422130353847
user11,5,3.2,20240422130353848
user11,6,0.7,20240422130353868
user11,7,4.1,20240422130353845
user11,8,5.0,20240422130353858
user11,9,3.1,20240422130353853
user11,13,3.8,20240422130353848
user11,14,1.1,20240422130353861
user11,15,4.6,20240422130353867
user11,17,0.6,20240422130353848
user11,18,1.9,20240422130353852
user11,19,2.1,20240422130353865
user11,20,2.1,20240422130353850
user11,22,2.1,20240422130353849
user11,23,0.9,20240422130353856
user11,24,4.4,20240422130353845
user11,25,3.9,20240422130353866
user11,26,2.5,20240422130353846
user11,27,3.8,20240422130353860
user11,28,0.3,20240422130353846
user11,29,4.6,20240422130353868
user11,32,3.6,20240422130353849
user11,33,0.5,20240422130353862
user11,34,0.4,20240422130353849
user11,35,4.4,20240422130353866
user11,36,3.8,20240422130353846
user11,37,4.9,20240422130353854
user11,38,1.3,20240422130353861
user11,39,1.3,20240422130353867
user11,40,2.9,20240422130353851
user11,43,1.5,20240422130353867
user11,44,3.5,20240422130353855
user11,45,2.5,20240422130353862
user11,47,3.0,20240422130353846
user11,48,2.6,20240422130353849
user11,50,1.7,20240422130353847
user110,1,4.6,20240422130353872
user110,2,0.3,20240422130353876
user110,4,3.2,20240422130353878
user110,5,3.3,20240422130353868
user110,6,4.5,20240422130353878
user110,7,3.0,20240422130353873
user110,8,0.9,20240422130353879
user110,9,1.3,20240422130353871
user110,10,3.6,20240422130353872
user110,11,1.4,20240422130353873
user110,12,3.1,20240422130353871
user110,13,3.1,20240422130353876
user110,14,3.6,20240422130353879
user110,15,4.0,20240422130353879
user110,18,3.2,20240422130353875
user110,19,4.8,20240422130353870
user110,20,3.8,20240422130353881
user110,21,0.9,20240422130353872
user110,24,2.6,20240422130353869
user110,25,4.8,20240422130353880
user110,26,3.8,20240422130353874
user110,27,1.9,20240422130353881
user110,29,0.3,20240422130353880
user110,30,2.5,20240422130353876
user110,33,3.2,20240422130353874
user110,35,4.4,20240422130353871
user110,39,4.5,20240422130353878
user110,40,2.2,20240422130353875
user110,41,4.5,20240422130353880
user110,42,4.6,20240422130353872
user110,43,0.9,20240422130353870
user110,44,4.3,20240422130353870
user110,45,0.7,20240422130353876
user110,46,2.5,20240422130353880
user110,48,1.8,20240422130353877
user110,49,1.8,20240422130353881
user110,50,0.1,20240422130353873
user111,1,2.9,20240422130353893
user111,2,0.8,20240422130353884
user111,3,0.5,20240422130353894
user111,4,2.3,20240422130353882
user111,5,1.4,20240422130353886
user111,6,0.3,20240422130353892
user111,8,1.4,20240422130353885
user111,9,1.1,20240422130353888
user111,10,3.1,20240422130353888
user111,11,4.3,20240422130353891
user111,12,4.1,20240422130353885
user111,15,2.1,20240422130353889
user111,16,3.5,20240422130353890
user111,17,4.6,20240422130353886
user111,18,4.8,20240422130353890
user111,19,0.1,20240422130353885
user111,21,4.0,20240422130353885
user111,22,3.8,20240422130353889
user111,23,3.6,20240422130353882
user111,25,4.8,20240422130353884
user111,26,0.5,20240422130353894
user111,27,2.8,20240422130353887
user111,28,3.8,20240422130353894
user111,30,4.8,20240422130353892
user111,31,0.2,20240422130353895
user111,33,3.9,20240422130353887
user111,34,3.9,20240422130353884
user111,35,0.7,20240422130353895
user111,37,3.9,20240422130353896
user111,41,4.1,20240422130353893
user111,42,3.9,20240422130353893
user111,44,2.8,20240422130353894
user111,45,4.4,20240422130353895
user111,46,0.3,20240422130353883
user111,47,3.1,20240422130353896
user111,48,3.3,20240422130353883
user111,50,0.5,20240422130353887
user112,1,2.0,20240422130353903
user112,3,4.0,20240422130353902
user112,4,1.4,20240422130353903
user112,6,4.0,20240422130353901
user112,8,2.2,20240422130353900
user112,9,3.4,20240422130353906
user112,10,3.7,20240422130353902
user112,11,3.7,20240422130353908
user112,12,2.9,20240422130353907
user112,13,1.5,20240422130353909
user112,14,2.4,20240422130353903
user112,15,1.8,20240422130353907
user112,16,2.0,20240422130353897
user112,17,4.3,20240422130353898
user112,19,1.0,20240422130353898
user112,21,2.3,20240422130353905
user112,22,1.4,20240422130353899
user112,23,2.5,20240422130353906
user112,24,4.8,20240422130353901
user112,25,0.8,20240422130353899
user112,26,1.8,20240422130353905
user112,27,0.6,20240422130353902
user112,30,4.8,20240422130353899
user112,32,3.7,20240422130353904
user112,33,1.6,20240422130353907
user112,34,0.5,20240422130353896
user112,37,2.6,20240422130353901
user112,38,4.7,20240422130353908
user112,39,2.6,20240422130353905
user112,40,1.4,20240422130353897
user112,41,0.9,20240422130353907
user112,42,0.3,20240422130353898
user112,44,2.4,20240422130353908
user112,47,1.3,20240422130353906
user112,48,1.9,20240422130353900
user112,49,1.0,20240422130353906
user112,50,1.0,20240422130353905
user113,1,4.2,20240422130353912
user113,2,3.5,20240422130353913
user113,3,3.3,20240422130353910
user113,4,0.5,20240422130353910
user113,5,3.5,20240422130353915
user113,9,4.6,20240422130353917
user113,10,4.2,20240422130353917
user113,12,4.3,20240422130353915
user113,13,2.1,20240422130353909
user113,14,3.3,20240422130353918
user113,15,2.6,20240422130353915
user113,16,0.9,20240422130353912
user113,17,0.8,20240422130353911
user113,18,3.1,20240422130353918
user113,20,4.6,20240422130353913
user113,21,2.8,20240422130353912
user113,22,3.5,20240422130353916
user113,23,1.2,20240422130353912
user113,24,3.5,20240422130353914
user113,25,0.4,20240422130353911
user113,26,3.9,20240422130353919
user113,27,0.6,20240422130353910
user113,31,4.3,20240422130353911
user113,32,2.8,20240422130353914
user113,33,3.1,20240422130353915
user113,34,4.2,20240422130353913
user113,36,1.4,20240422130353913
user113,38,2.8,20240422130353910
user113,40,2.3,20240422130353916
user113,41,3.5,20240422130353909
user113,42,1.5,20240422130353909
user113,43,3.8,20240422130353918
user113,44,2.8,20240422130353918
user113,45,4.2,20240422130353914
user113,47,4.5,20240422130353916
user113,48,1.6,20240422130353914
user113,49,3.3,20240422130353917
user114,1,2.3,20240422130353922
user114,2,4.3,20240422130353920
user114,3,4.5,20240422130353927
user114,6,3.7,20240422130353926
user114,7,2.8,20240422130353920
user114,9,2.6,20240422130353922
user114,10,0.3,20240422130353926
user114,11,2.4,20240422130353920
user114,12,3.9,20240422130353921
user114,14,3.7,20240422130353922
user114,15,1.1,20240422130353919
user114,16,0.8,20240422130353923
user114,17,1.7,20240422130353926
user114,18,4.6,20240422130353925
user114,20,1.2,20240422130353928
user114,21,1.7,20240422130353925
user114,22,2.9,20240422130353923
user114,23,3.0,20240422130353923
user114,25,4.3,20240422130353924
user114,26,0.7,20240422130353927
user114,27,4.1,20240422130353921
user114,28,4.0,20240422130353927
user114,29,4.7,20240422130353927
user114,30,1.4,20240422130353924
user114,31,4.9,20240422130353928
user114,34,2.8,20240422130353921
user114,35,2.9,20240422130353920
user114,36,3.8,20240422130353925
user114,38,0.5,20240422130353919
user114,39,1.1,20240422130353922
user114,40,4.4,20240422130353926
user114,42,1.1,20240422130353925
user114,43,0.1,20240422130353921
user114,44,1.0,20240422130353923
user114,47,4.7,20240422130353925
user114,48,2.1,20240422130353924
user114,50,4.5,20240422130353919
user115,1,3.6,20240422130353937
user115,2,0.2,20240422130353938
user115,3,4.2,20240422130353935
user115,4,4.2,20240422130353931
user115,7,3.3,20240422130353928
user115,8,4.7,20240422130353929
user115,9,0.6,20240422130353934
user115,10,4.2,20240422130353932
user115,11,2.6,20240422130353933
user115,12,4.1,20240422130353929
user115,14,0.7,20240422130353934
user115,17,0.1,20240422130353934
user115,18,2.8,20240422130353937
user115,19,1.9,20240422130353938
user115,20,1.4,20240422130353929
user115,21,2.8,20240422130353936
user115,22,4.3,20240422130353934
user115,23,2.9,20240422130353936
user115,24,2.0,20240422130353939
user115,25,4.0,20240422130353928
user115,26,2.7,20240422130353929
user115,27,4.1,20240422130353938
user115,29,0.6,20240422130353939
user115,31,2.7,20240422130353930
user115,35,2.4,20240422130353932
user115,36,3.2,20240422130353940
user115,37,3.4,20240422130353937
user115,38,4.3,20240422130353938
user115,39,5.0,20240422130353933
user115,40,3.8,20240422130353938
user115,41,3.9,20240422130353940
user115,43,3.3,20240422130353933
user115,45,1.1,20240422130353935
user115,46,2.1,20240422130353936
user115,47,4.8,20240422130353930
user115,49,2.0,20240422130353932
user115,50,4.8,20240422130353939
user116,1,3.0,20240422130353952
user116,2,2.3,20240422130353948
user116,3,0.5,20240422130353951
user116,5,3.5,20240422130353952
user116,6,0.4,20240422130353942
user116,7,3.2,20240422130353948
user116,8,1.2,20240422130353940
user116,9,3.3,20240422130353941
user116,10,1.5,20240422130353944
user116,13,2.7,20240422130353945
user116,14,1.1,20240422130353941
user116,15,4.0,20240422130353943
user116,18,2.0,20240422130353947
user116,19,4.0,20240422130353947
user116,20,0.4,20240422130353950
user116,21,4.9,20240422130353951
user116,22,2.9,20240422130353951
user116,24,3.1,20240422130353943
user116,25,3.7,20240422130353946
user116,26,4.9,20240422130353949
user116,28,0.5,20240422130353952
user116,29,1.3,20240422130353942
user116,30,0.8,20240422130353942
user116,32,0.6,20240422130353949
user116,33,3.6,20240422130353942
user116,35,1.9,20240422130353948
user116,36,4.0,20240422130353946
user116,37,0.3,20240422130353941
user116,39,0.6,20240422130353950
user116,40,4.8,20240422130353945
user116,41,1.5,20240422130353941
user116,42,3.4,20240422130353947
user116,44,0.7,20240422130353949
user116,45,0.3,20240422130353943
user116,46,0.5,20240422130353946
user116,49,0.4,20240422130353945
user116,50,0.2,20240422130353944
user117,1,1.0,20240422130353955
user117,2,4.3,20240422130353955
user117,3,0.3,20240422130353953
user117,4,1.7,20240422130353953
user117,5,2.4,20240422130353953
user117,8,1.2,20240422130353955
user117,9,3.9,20240422130353958
user117,10,2.2,20240422130353953
user117,12,1.7,20240422130353964
user117,13,2.4,20240422130353954
user117,15,4.2,20240422130353961
user117,16,4.2,20240422130353965
user117,17,1.5,20240422130353960
user117,18,1.0,20240422130353963
user117,20,2.4,20240422130353954
user117,23,4.7,20240422130353959
user117,24,3.2,20240422130353962
user117,25,1.0,20240422130353963
user117,26,2.3,20240422130353965
user117,27,1.2,20240422130353964
user117,28,4.7,20240422130353961
user117,30,1.7,20240422130353954
user117,32,3.7,20240422130353959
user117,33,0.1,20240422130353960
user117,34,3.4,20240422130353963
user117,35,4.3,20240422130353960
user117,36,4.1,20240422130353964
user117,37,1.4,20240422130353961
user117,38,1.2,20240422130353963
user117,40,2.4,20240422130353962
user117,43,4.3,20240422130353957
user117,44,2.5,20240422130353956
user117,45,3.1,20240422130353962
user117,46,4.1,20240422130353957
user117,47,3.7,20240422130353956
user117,49,3.2,20240422130353961
user117,50,3.9,20240422130353959
user118,1,1.8,20240422130353975
user118,2,1.6,20240422130353970
user118,4,2.3,20240422130353969
user118,5,4.6,20240422130353978
user118,6,2.2,20240422130353967
user118,7,0.7,20240422130353973
user118,9,5.0,20240422130353979
user118,10,4.1,20240422130353980
user118,11,5.0,20240422130353978
user118,12,0.7,20240422130353976
user118,13,3.8,20240422130353965
user118,14,3.4,20240422130353976
user118,15,1.7,20240422130353969
user118,16,4.2,20240422130353972
user118,17,2.6,20240422130353977
user118,18,4.0,20240422130353977
user118,19,1.3,20240422130353980
user118,20,2.1,20240422130353967
user118,21,0.7,20240422130353966
user118,22,4.4,20240422130353974
user118,28,1.6,20240422130353979
user118,30,5.0,20240422130353968
user118,31,4.2,20240422130353980
user118,33,2.0,20240422130353974
user118,34,0.5,20240422130353967
user118,36,1.1,20240422130353974
user118,37,0.5,20240422130353971
user118,38,4.8,20240422130353968
user118,39,4.4,20240422130353966
user118,40,1.1,20240422130353977
user118,42,4.0,20240422130353979
user118,43,2.7,20240422130353968
user118,44,4.8,20240422130353967
user118,45,4.7,20240422130353975
user118,46,0.1,20240422130353979
user118,48,3.3,20240422130353968
user118,49,4.0,20240422130353966
user119,1,4.8,20240422130353986
user119,2,0.9,20240422130353992
user119,4,3.4,20240422130353983
user119,5,1.5,20240422130353991
user119,6,1.0,20240422130353982
user119,7,4.4,20240422130353981
user119,8,4.2,20240422130353993
user119,10,4.7,20240422130353984
user119,11,1.8,20240422130353981
user119,12,0.7,20240422130353987
user119,15,4.5,20240422130353993
user119,16,1.2,20240422130353992
user119,17,4.0,20240422130353988
user119,18,1.8,20240422130353994
user119,19,2.9,20240422130353987
user119,21,3.9,20240422130353986
user119,24,5.0,20240422130353988
user119,25,4.1,20240422130353983
user119,27,4.3,20240422130353991
user119,28,4.4,20240422130353983
user119,29,0.4,20240422130353989
